"Place H-ID"	"Place Record Title"	"Place name"	"Additional (equivalent) names"	"Name chosen"	"Place type"	Country	"Code insee"	Department	Arrondissement	Canton	Town	"Municipality (record pointer) (Place) H-ID"	"Municipality (record pointer) (Place) Record Title"	County	Province	"Location (mappable)"	"Locational certainty"	"Index Reference"	Note	"GeoNames ID"	"DicoTopo ID"	"WikiData ID"	indexReference	IndexFontenay
99970	"Pontoise, — friche aux teneurs (la) (Seine-et-Oise)"	"Pontoise , — friche aux teneurs (la)"		Pontoise		France	95500	Seine-et-Oise								"POINT(2.1 49.05)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338711		2986140			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338711	
99975	"Pontoise, — péage du travers de l'Oise (Seine-et-Oise)"	"Pontoise , — péage du travers de l'Oise"		Pontoise		France	95500	Seine-et-Oise								"POINT(2.1 49.05)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338781		2986140			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338781	
99978	"Pontoise, — v; Gilles de Pontoise (Seine-et-Oise)"	"Pontoise , — v; Gilles de Pontoise"		Pontoise		France	95500	Seine-et-Oise								"POINT(2.1 49.05)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338827		2986140			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338827	
99979	"Béarn (province) (Pyrénées-Atlantiques)"	"Béarn (province)"		Béarn		France		Pyrénées-Atlantiques								"POINT(0.75 43.33333)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151598	province	3034397			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151598	
99980	"Pontonnerie (La) (Loiret, Montargis, Montargis)"	"Pontonnerie (La)"		"La Pontonnerie"		France	45068	Loiret	Montargis	Montargis						"POINT(2.73587 48.01337)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338871	"Loiret, ar. et con Montargis, cne Chaiette-sur-Loing"	3027531			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338871	
99981	"Pontorson, moulins (Manche, Avranches)"	"Pontorson, moulins"		Pontorson		France	50410	Manche	Avranches			333628	"Pontorson (Manche, Avranches)"			"POINT(-1.50754 48.55316)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338903	"Manche, ar. Avranches"	2986136			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338903	
99982	"Pontpierre (Seine-et-Marne, Rozoy)"	Pontpierre		Pontpierre		France	77031	Seine-et-Marne		Rozoy						"POINT(2.93713 48.67657)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338921	"Seine-et-Marne, con Rozoy, cne Bernay-en-Brie"	3033306			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338921	
99983	"Pontpoint (Oise, Pont-Sainte-Maxence)"	Pontpoint		Pontpoint		France	60508	Oise		Pont-Sainte-Maxence						"POINT(2.65 49.3)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338939	"Oise, con Pont-Sainte-Maxence"	2986127			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338939	
99985	"Ponts (Manche, Avranches)"	Ponts		Ponts		France	50411	Manche		Avranches						"POINT(-1.34613 48.70169)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338970	"Manche, con Avranches"	2986112			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338970	
99986	"Ponts (Les)"	"Ponts (Les)"		"Pont-Sainte-Maxence et Pontpoint"														Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338985	"Pont-Sainte-Maxence et Pontpoint ?"				Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e338985	
99987	"Pont-Sainte-Maxence (Oise, Senlis)"	Pont-Sainte-Maxence		Pont-Sainte-Maxence		France	60509	Oise	Senlis							"POINT(2.60467 49.30168)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339002	"Oise, ar. Senlis"	2986110			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339002	
99990	"Béarn, terre"	"Béarn , terre"		Béarn		France						99979	"Béarn (province) (Pyrénées-Atlantiques)"			"POINT(0.75 43.33333)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151610		3034397			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e151610	
99992	"Pont-Sainte-Maxence, — Moulin moyen (Oise, Senlis)"	"Pont-Sainte-Maxence , — Moulin moyen"		Pont-Sainte-Maxence		France	60509	Oise	Senlis							"POINT(2.60467 49.30168)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339081		2986110			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339081	
99994	"Pont-Saint-Esprit (Gard, Nîmes)"	Pont-Saint-Esprit	"Saint-Saturnin-du-Bourg|Saint-Saturnin du Port|Villa Sancti Saturnini|Sanctus Saturninus"	Pont-Saint-Esprit		France	30202	Gard	Nîmes							"POINT(4.6478 44.25656)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339109	"Gard, ar. Nîmes"	2986109			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339109|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e366778|Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e369038	
99995	"Pont-Saint-Mamet (Le) (Dordogne, Villamblard)"	"Pont-Saint-Mamet (Le)"		"Le Pont-Saint-Mamet"		France	24155	Dordogne		Villamblard						"POINT(0.593132456140351 44.99846228070176)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339130	"Dordogne, con Villamblard, cne Douville"		P29242160		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339130	
99996	"Pont-sur-Yonne (Yonne, Sens)"	Pont-sur-Yonne		Pont-sur-Yonne		France	89309	Yonne	Sens							"POINT(3.20198 48.28297)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339145	"Yonne, ar. Sens"	2986092			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339145	
99998	Poperinghe	Poperinghe		Poperinghe		Belgium										"POINT(2.72659 50.85386)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339218	"Belgique, Flandre occidendale"	2788726			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339218	
99999	"Porcheresse (Loiret, Patay)"	Porcheresse		Saint-Sigismond		France	45299	Loiret		Patay						"POINT(1.6791 47.98076)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339263	"Loiret, con Patay, cne Saint-Sigismond"	2976927			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339263	
100004	"Porhoët (le) (Morbihan)"	"Porhoët (le)"		"Porhoët (le)"		France		Morbihan								"POINT(-2.98625 48.20077)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339457	"pays de l'ancienne Bretagne, surtout dans le Morbihan"	3031380		Q2670139	Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339457	
100005	"Port (Le) (Lot, Figeac, Figeac)"	"Port (Le)"		Faycelles		France	46100	Lot	Figeac	Figeac						"POINT(1.98621 44.56561)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339472	"Lot, ar. et con Figeac, cne Faycelles"	3018860			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339472	
100006	"Port (Le) (Seine-et-Marne, Le Châtelet-en-Brie)"	"Port (Le)"		Fontaine-le-Port		France	77188	Seine-et-Marne		"Le Châtelet-en-Brie"						"POINT(2.76528 48.48565)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339490	"Port de l'abbaye de Barbeau, cne Fontaine-le-Port, Seine-et-Marne, con Le Châtelet-en-Brie"	3018040			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339490	
100007	"Port (Le) (Seine-et-Marne, Lagny)"	"Port (Le)"		Lagny		France	77243	Seine-et-Marne		Lagny						"POINT(2.71667 48.86667)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339505	"Saint-Denis-du-Port, Seine-et-Marne, con et cne Lagny"	3009071			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339505	
100008	"Port-David (Le) (Loiret, Cléry)"	"Port-David (Le)"		Dry		France	45130	Loiret		Cléry						"POINT(1.7133 47.79612)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339533	"Loiret, con Cléry, cne Dry"	3020730			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339533	
100009	"Port-de-Cépoy (Loiret, Montargis)"	Port-de-Cépoy		Port-de-Cépoy		France	45061	Loiret		Montargis						"POINT(2.73782 48.04795)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339549	"Loiret, con Montargis, cne Cépoy"	3027923			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339549	
100010	"Port-de-Luynes (Indre-et-Loire, Tours, Tours)"	Port-de-Luynes		Luynes		France	37139	Indre-et-Loire	Tours	Tours						"POINT(0.5547 47.38441)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339564	"Indre-et-Loire, ar. et con Tours, cne Luynes"	2996986			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339564	
100011	"Porte (moulin de La) (Calvados, Dozulé)"	"Porte (moulin de La)"		Angerville		France	14012	Calvados		Dozulé						"POINT(-0.02826 49.2438)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339624	"Calvados, con Dozulé, cne Angerville"	3037653			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339624	
100013	"Porte-Joie (Eure, Pont-de-l'Arche)"	Porte-Joie		Porte-Joie		France	27471	Eure		Pont-de-l'Arche						"POINT(1.25455 49.24605)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339672	"Eure, con Pont-de-l'Arche"	2986002			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339672	
100014	"Portel (Aude, Sigean)"	Portel		Portel		France	11295	Aude		Sigean						"POINT(2.91667 43.05)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339696	"Aude, con Sigean"	2986001			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339696	
100015	"Portet-sur-Garonne (Haute-Garonne, Toulouse)"	Portet-sur-Garonne		Portet-sur-Garonne		France	31433	Haute-Garonne		Toulouse						"POINT(1.40511 43.52317)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339729	"Haute-Garonne, con Toulouse"	2985982			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339729	
100016	"Portets (Gironde, Podensac)"	Portets		Portets		France	33334	Gironde		Podensac						"POINT(-0.42459 44.6972)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339744	"Gironde, con Podensac"	2985983			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339744	
100017	"Port-Mort (Eure, Les Andelys, Les Andelys)"	Port-Mort		Port-Mort		France	27473	Eure	"Les Andelys"	"Les Andelys"						"POINT(1.41511 49.16487)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339774	"Eure, ar. et con Les Andelys"	2985958			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339774	
100018	Porto	Porto		Porto														Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339789	Portugal				Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339789	
100019	"Port-Pinché (Eure, Pont-de-l'Arche)"	Port-Pinché		Port-Pinché		France	27471	Eure		Pont-de-l'Arche						"POINT(1.2461799107142855 49.262461071428575)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339800	"Eure, con Pont-de-l'Arche, cne Porte-Joie"		P62568516		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339800	
100022	"Port-sur-Saône (Haute-Saône, Vesoul)"	Port-sur-Saône		Port-sur-Saône		France	70421	Haute-Saône	Vesoul							"POINT(6.05011 47.68774)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339852	"Haute-Saône, ar. Vesoul"	2985929			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339852	
100024	"Portus supra Sagonam (Haute-Saône, Vesoul)"	"Portus supra Sagonam"		Port-sur-Saône		France	70421	Haute-Saône	Vesoul							"POINT(6.05011 47.68774)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339880	"Port-sur-Saône, Haute-Saône, ar. Vesoul"	2985929			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339880	
100025	"Poses (Eure, Pont-de-l'Arche)"	Poses		Poses		France	27474	Eure		Pont-de-l'Arche						"POINT(1.24353 49.30539)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339895	"Eure, con Pont-de-l'Arche"	2985916			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339895	
100026	"Poterie (La)"	"Poterie (La)"		"La Poterie"		France										"POINT(0.18912 49.67195)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339919	"région de Rouen"	3007180			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e339919	
100027	"Pouan-les-Vallées (Aube, Arcis-sur-Aube)"	Pouan-les-Vallées	Pouan	Pouan-les-Vallées		France	10299	Aube		Arcis-sur-Aube						"POINT(4.06446 48.54193)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340014	"Aube, con Arcis-sur-Aube"	2985892			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340014	
100028	"Pouce à la Toztz (mas de)"	"Pouce à la Toztz (mas de)"		"Pouce à la Toztz"														Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340030	"corr. Cortz"				Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340030	
100029	"Poudéous (Tarn, Lavaur)"	Poudéous		Lavaur		France	81140	Tarn		Lavaur						"POINT(1.81211 43.69886)"		Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340041	"Tarn, con et cne Lavaur"	3005735			Paris_AN_JJ_inventaire_JJ37-50_index.xlsx#d1e340041	
